EmpID,FirstName,LastName,StartDate,ExitDate,EmployeeStatus,EmployeeType,EmployeeClassificationType,DepartmentType,DOB,JobFunctionDescription,GenderCode,Education,Age,Experience,Salary,Attrition
3073,Jayvon,Simpson,2022+AC0-10+AC0-26,2023+AC0-05+AC0-16,Voluntarily Terminated,Contract,Part+AC0-Time,Production       ,1987+AC0-04+AC0-26,Laborer,Female,Bachelor's,38,2,32400,Yes
3074,Bryant,Singleton,2020+AC0-07+AC0-14,2022+AC0-06+AC0-27,Voluntarily Terminated,Contract,Full+AC0-Time,Production       ,1963+AC0-10+AC0-04,Splicer,Female,High School,61,5,27500,Yes
3075,Adam,Meza,2023+AC0-03+AC0-12,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1969+AC0-01+AC0-09,Engineer,Female,Bachelor's,56,2,37200,No
3076,Omari,Keller,2023+AC0-04+AC0-26,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1998+AC0-05+AC0-26,Foreman,Male,Bachelor's,27,2,27600,No
3077,Asher,Miles,2022+AC0-09+AC0-17,2023+AC0-06+AC0-12,Active,Contract,Temporary,Production       ,1958+AC0-08+AC0-16,Clerk,Male,Master's,66,2,40500,Yes
3078,Makaila,Baxter,2021+AC0-01+AC0-08,2023+AC0-04+AC0-01,Active,Contract,Part+AC0-Time,Production       ,1960+AC0-04+AC0-14,Foreman,Male,Master's,65,4,39000,Yes
3079,Tommy,Carter,2020+AC0-12+AC0-18,2022+AC0-09+AC0-16,Leave of Absence,Part+AC0-Time,Part+AC0-Time,Production       ,1973+AC0-07+AC0-09,Engineer,Female,High School,52,4,34000,Yes
3080,Zavier,Reese,2020+AC0-09+AC0-12,2022+AC0-11+AC0-22,Leave of Absence,Contract,Part+AC0-Time,Production       ,1999+AC0-06+AC0-19,Lineman,Female,Bachelor's,26,4,31200,Yes
3081,Colt,Kemp,2020+AC0-10+AC0-20,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1980+AC0-03+AC0-17,Controller,Male,Bachelor's,45,4,31200,No
3082,Marco,Robles,2022+AC0-11+AC0-18,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1988+AC0-10+AC0-04,Manager,Female,PhD,36,2,59400,No
3083,Nick,Palmer,2023+AC0-01+AC0-14,,Active,Contract,Full+AC0-Time,Production       ,1967+AC0-05+AC0-24,Laborer,Male,PhD,58,2,48600,No
3084,Mekhi,Hopkins,2020+AC0-10+AC0-27,2022+AC0-06+AC0-08,Active,Part+AC0-Time,Temporary,Production       ,1996+AC0-06+AC0-29,Clerk,Male,Master's,29,4,45000,Yes
3085,Eileen,Oneal,2020+AC0-08+AC0-29,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1963+AC0-03+AC0-04,Operator,Female,PhD,62,4,46800,No
3086,Alani,Cooley,2019+AC0-12+AC0-23,2023+AC0-08+AC0-05,Active,Part+AC0-Time,Temporary,Production       ,1987+AC0-03+AC0-29,Foreman,Female,PhD,38,5,49500,Yes
3087,Corinne,Campos,2023+AC0-07+AC0-03,,Active,Contract,Part+AC0-Time,Production       ,1948+AC0-02+AC0-08,Coordinator,Female,Bachelor's,77,2,27600,No
3088,Heaven,Nelson,2022+AC0-09+AC0-26,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1944+AC0-03+AC0-20,Technician,Female,Bachelor's,81,2,27600,No
3089,Baylee,Castaneda,2020+AC0-05+AC0-09,2023+AC0-07+AC0-25,Active,Contract,Temporary,Production       ,1963+AC0-05+AC0-16,Laborer,Female,Bachelor's,62,5,37800,Yes
3090,Morgan,Roth,2023+AC0-03+AC0-08,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1957+AC0-02+AC0-14,Foreman,Male,High School,68,2,23000,No
3091,Kali,Hensley,2019+AC0-02+AC0-27,2020+AC0-08+AC0-31,Terminated for Cause,Contract,Part+AC0-Time,Production       ,1958+AC0-03+AC0-06,Technician,Male,Master's,67,6,43500,Yes
3092,Beckett,Sandoval,2020+AC0-01+AC0-12,2023+AC0-07+AC0-12,Active,Contract,Full+AC0-Time,Production       ,1979+AC0-12+AC0-10,Lineman,Female,Bachelor's,45,5,33000,Yes
3093,Isabell,Meadows,2019+AC0-06+AC0-29,2021+AC0-01+AC0-10,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1976+AC0-09+AC0-21,Labor,Female,High School,48,6,31000,Yes
3094,Jordin,Alexander,2021+AC0-07+AC0-15,2021+AC0-09+AC0-29,Active,Contract,Full+AC0-Time,Production       ,1963+AC0-10+AC0-18,Engineer,Female,Bachelor's,61,4,40800,Yes
3095,Frederick,Carney,2022+AC0-08+AC0-19,,Active,Contract,Part+AC0-Time,Production       ,1943+AC0-03+AC0-11,Administrative,Female,PhD,82,2,41400,No
3096,Baron,Lindsey,2019+AC0-09+AC0-23,2023+AC0-04+AC0-09,Voluntarily Terminated,Contract,Part+AC0-Time,Production       ,1974+AC0-09+AC0-07,Technician,Female,Master's,50,5,41250,Yes
3097,Rigoberto,Gentry,2020+AC0-10+AC0-11,2021+AC0-01+AC0-06,Voluntarily Terminated,Part+AC0-Time,Temporary,Production       ,1961+AC0-06+AC0-11,Administrator,Female,Master's,64,4,39000,Yes
3098,Rayne,Chambers,2021+AC0-08+AC0-18,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1944+AC0-06+AC0-09,Technician,Male,Master's,81,3,36750,No
3099,Laila,Simmons,2022+AC0-12+AC0-17,,Active,Full+AC0-Time,Temporary,Production       ,1965+AC0-09+AC0-02,Engineer,Male,Master's,59,2,46500,No
3100,Carsen,Schmidt,2020+AC0-10+AC0-25,2021+AC0-12+AC0-28,Active,Contract,Temporary,Production       ,1950+AC0-06+AC0-08,Laborer,Female,High School,75,4,30000,Yes
3101,Bethany,Mckay,2023+AC0-01+AC0-23,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1961+AC0-03+AC0-09,Technician,Female,Bachelor's,64,2,27600,No
3102,Eden,Robles,2019+AC0-03+AC0-15,2022+AC0-08+AC0-03,Leave of Absence,Full+AC0-Time,Part+AC0-Time,Production       ,1992+AC0-10+AC0-10,Laborer,Male,PhD,32,6,59400,Yes
3103,Abel,Snow,2023+AC0-07+AC0-06,2023+AC0-07+AC0-23,Leave of Absence,Full+AC0-Time,Part+AC0-Time,Production       ,1960+AC0-01+AC0-16,Supervisor,Male,High School,65,2,23000,Yes
3104,Ashton,Winters,2022+AC0-05+AC0-29,,Active,Contract,Part+AC0-Time,Production       ,1944+AC0-01+AC0-14,Technician,Female,Master's,81,3,36750,No
3105,Josie,Melton,2020+AC0-06+AC0-07,2022+AC0-07+AC0-09,Active,Full+AC0-Time,Temporary,Production       ,1943+AC0-05+AC0-12,Engineer,Male,Bachelor's,82,5,42600,Yes
3106,Bruno,Jimenez,2020+AC0-03+AC0-21,,Active,Part+AC0-Time,Temporary,Production       ,2000+AC0-03+AC0-30,Warehouse Manager,Male,Master's,25,5,56250,No
3107,Elijah,Barr,2021+AC0-06+AC0-21,2022+AC0-11+AC0-11,Active,Full+AC0-Time,Temporary,Production       ,1971+AC0-12+AC0-26,Operator,Female,Bachelor's,53,4,31200,Yes
3108,Oswaldo,Hanson,2021+AC0-10+AC0-22,2022+AC0-05+AC0-12,Active,Full+AC0-Time,Temporary,Production       ,1945+AC0-07+AC0-05,Laborer,Female,High School,80,3,28500,Yes
3109,Samara,Roberson,2018+AC0-10+AC0-20,,Active,Full+AC0-Time,Temporary,Production       ,1999+AC0-04+AC0-25,Engineer,Female,High School,26,6,37000,No
3110,Luis,Frazier,2022+AC0-03+AC0-16,,Active,Contract,Full+AC0-Time,Production       ,1956+AC0-02+AC0-11,Apprentice,Female,Master's,69,3,36750,No
3111,Jaquan,Hancock,2018+AC0-12+AC0-13,,Active,Part+AC0-Time,Temporary,Production       ,1958+AC0-05+AC0-07,Technician,Female,Bachelor's,67,6,34800,No
3112,Emanuel,George,2021+AC0-10+AC0-08,2022+AC0-08+AC0-11,Terminated for Cause,Part+AC0-Time,Full+AC0-Time,Production       ,1946+AC0-11+AC0-15,Mechanic,Male,PhD,78,3,44100,Yes
3113,Giselle,Calderon,2019+AC0-02+AC0-03,2019+AC0-04+AC0-02,Active,Contract,Full+AC0-Time,Production       ,1981+AC0-07+AC0-02,Coordinator,Female,Bachelor's,44,6,34800,Yes
3114,Cullen,French,2018+AC0-09+AC0-30,,Active,Contract,Full+AC0-Time,Production       ,1957+AC0-07+AC0-06,Technician,Female,High School,68,6,29000,No
3115,Braiden,Kirby,2021+AC0-07+AC0-12,2021+AC0-08+AC0-17,Active,Contract,Temporary,Production       ,1964+AC0-01+AC0-01,Supervisor,Female,High School,61,4,26000,Yes
3116,Johnathan,Harmon,2021+AC0-03+AC0-04,,Active,Part+AC0-Time,Temporary,Production       ,1981+AC0-10+AC0-24,Lineman,Female,Bachelor's,43,4,31200,No
3117,Camren,Bridges,2019+AC0-10+AC0-27,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1941+AC0-12+AC0-14,Lineman,Female,Bachelor's,83,5,33000,No
3118,Jeramiah,Chandler,2019+AC0-01+AC0-28,2020+AC0-12+AC0-14,Voluntarily Terminated,Part+AC0-Time,Full+AC0-Time,Production       ,1956+AC0-12+AC0-14,Technician,Female,Bachelor's,68,6,34800,Yes
3119,Dana,Stevenson,2021+AC0-01+AC0-10,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1993+AC0-06+AC0-05,Laborer,Male,High School,32,4,30000,No
3120,Angelique,Hogan,2021+AC0-08+AC0-05,2023+AC0-03+AC0-02,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1946+AC0-02+AC0-03,Lineman,Female,High School,79,4,26000,Yes
3121,Moriah,Dodson,2022+AC0-11+AC0-07,2023+AC0-03+AC0-02,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1949+AC0-10+AC0-17,Project Manager,Female,PhD,75,2,59400,Yes
3122,Connor,Bray,2022+AC0-01+AC0-23,2022+AC0-06+AC0-26,Leave of Absence,Contract,Part+AC0-Time,Production       ,1946+AC0-09+AC0-23,Project Manager,Female,PhD,78,3,62100,Yes
3123,Zaiden,Leblanc,2021+AC0-07+AC0-12,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1951+AC0-05+AC0-03,Project Manager,Male,Bachelor's,74,4,43200,No
3124,Taliyah,Yang,2019+AC0-01+AC0-05,2021+AC0-11+AC0-04,Leave of Absence,Full+AC0-Time,Part+AC0-Time,Production       ,1991+AC0-08+AC0-28,Technician,Female,Master's,33,6,43500,Yes
3125,Boston,Cochran,2020+AC0-04+AC0-07,2021+AC0-03+AC0-21,Leave of Absence,Part+AC0-Time,Part+AC0-Time,Production       ,1992+AC0-09+AC0-08,Laborer,Male,PhD,32,5,56700,Yes
3126,Amelia,Mueller,2022+AC0-04+AC0-27,,Active,Contract,Full+AC0-Time,Production       ,1978+AC0-07+AC0-02,Coordinator,Male,PhD,47,3,44100,No
3127,Lillianna,Hull,2022+AC0-06+AC0-14,2022+AC0-12+AC0-05,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1991+AC0-10+AC0-26,Supervisor,Male,High School,33,3,24500,Yes
3128,Laci,Frederick,2019+AC0-01+AC0-13,,Active,Part+AC0-Time,Temporary,Production       ,1974+AC0-04+AC0-15,Technician,Female,High School,51,6,29000,No
3129,Jayda,Chapman,2019+AC0-06+AC0-21,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1985+AC0-07+AC0-11,Laborer,Female,PhD,40,6,59400,No
3130,Kennedy,Beard,2020+AC0-08+AC0-10,2023+AC0-01+AC0-14,Active,Part+AC0-Time,Temporary,Production       ,1981+AC0-05+AC0-09,Manager,Female,Bachelor's,44,4,43200,Yes
3131,Alma,Hanna,2021+AC0-04+AC0-13,2022+AC0-06+AC0-11,Active,Contract,Temporary,Production       ,1954+AC0-01+AC0-28,Laborer,Female,Bachelor's,71,4,36000,Yes
3132,Ximena,Suarez,2020+AC0-04+AC0-27,2022+AC0-10+AC0-18,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1979+AC0-09+AC0-20,Laborer,Female,Bachelor's,45,5,37800,Yes
3133,Aydin,Dixon,2022+AC0-02+AC0-25,2022+AC0-03+AC0-02,Terminated for Cause,Contract,Part+AC0-Time,Production       ,1958+AC0-10+AC0-23,Coordinator,Male,Master's,66,3,36750,Yes
3134,Heidi,Joyce,2018+AC0-12+AC0-06,2022+AC0-12+AC0-01,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1947+AC0-04+AC0-15,Engineer,Female,PhD,78,6,66600,Yes
3135,Elle,Spears,2020+AC0-03+AC0-12,2023+AC0-06+AC0-06,Active,Part+AC0-Time,Temporary,Production       ,1993+AC0-04+AC0-25,Administrative,Female,PhD,32,5,49500,Yes
3136,Cesar,Anderson,2022+AC0-11+AC0-16,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1997+AC0-05+AC0-17,Foreman,Female,PhD,28,2,41400,No
3137,Dean,Mckenzie,2018+AC0-12+AC0-09,2023+AC0-06+AC0-25,Voluntarily Terminated,Contract,Temporary,Production       ,1995+AC0-06+AC0-03,Laborer,Female,Master's,30,6,49500,Yes
3138,Isabell,Wu,2022+AC0-12+AC0-25,2023+AC0-03+AC0-08,Voluntarily Terminated,Contract,Full+AC0-Time,Production       ,1987+AC0-04+AC0-07,Laborer,Female,High School,38,2,27000,Yes
3139,Kenny,Blanchard,2021+AC0-11+AC0-19,,Active,Part+AC0-Time,Temporary,Production       ,1971+AC0-08+AC0-11,Technician,Female,High School,53,3,24500,No
3140,Evie,Beard,2022+AC0-03+AC0-01,,Active,Contract,Full+AC0-Time,Production       ,1990+AC0-04+AC0-02,Laborer,Male,PhD,35,3,51300,No
3141,Aliya,Morton,2021+AC0-03+AC0-17,,Active,Full+AC0-Time,Temporary,Production       ,1970+AC0-07+AC0-10,Foreman,Male,Master's,55,4,39000,No
3142,Ingrid,Wilkins,2021+AC0-02+AC0-10,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1949+AC0-07+AC0-20,Flagger,Female,Bachelor's,76,4,31200,No
3143,Morgan,Elliott,2018+AC0-09+AC0-28,,Active,Full+AC0-Time,Temporary,Production       ,1947+AC0-06+AC0-25,Lineman,Female,PhD,78,6,52200,No
3144,Shannon,Lambert,2021+AC0-02+AC0-09,,Active,Contract,Part+AC0-Time,Production       ,1956+AC0-09+AC0-19,Engineer,Male,Master's,68,4,51000,No
3145,Prince,Petty,2020+AC0-09+AC0-27,2022+AC0-03+AC0-04,Leave of Absence,Part+AC0-Time,Temporary,Production       ,1995+AC0-10+AC0-30,Driller,Male,PhD,29,4,46800,Yes
3146,Abril,Joseph,2018+AC0-12+AC0-16,,Active,Part+AC0-Time,Temporary,Production       ,1978+AC0-10+AC0-18,Coordinator,Female,PhD,46,6,52200,No
3147,Bobby,Levy,2023+AC0-07+AC0-17,2023+AC0-07+AC0-28,Active,Contract,Temporary,Production       ,1999+AC0-04+AC0-23,Engineer,Male,PhD,26,2,55800,Yes
3148,Gustavo,Durham,2020+AC0-05+AC0-28,2021+AC0-12+AC0-14,Active,Full+AC0-Time,Temporary,Production       ,1950+AC0-03+AC0-01,Foreman,Male,PhD,75,5,49500,Yes
3149,Teagan,Stevens,2021+AC0-03+AC0-01,2023+AC0-04+AC0-05,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1983+AC0-09+AC0-27,Laborer,Female,High School,41,4,30000,Yes
3150,Neil,Patton,2022+AC0-02+AC0-12,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1955+AC0-08+AC0-02,Foreman,Female,High School,70,3,24500,No
3151,Khalil,Guzman,2022+AC0-02+AC0-26,,Active,Part+AC0-Time,Temporary,Production       ,1965+AC0-11+AC0-15,Engineer,Female,PhD,59,3,58500,No
3152,Alaina,Mayo,2022+AC0-07+AC0-05,2022+AC0-12+AC0-28,Active,Contract,Temporary,Production       ,1953+AC0-12+AC0-29,Laborer,Female,PhD,71,3,51300,Yes
3153,Jagger,Morgan,2019+AC0-11+AC0-29,2022+AC0-03+AC0-11,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1994+AC0-12+AC0-13,Technician,Female,High School,30,5,27500,Yes
3154,Donavan,Kennedy,2019+AC0-02+AC0-22,,Active,Full+AC0-Time,Temporary,Production       ,1949+AC0-05+AC0-21,Engineer,Female,Bachelor's,76,6,44400,No
3155,Amy,Frederick,2020+AC0-07+AC0-16,2022+AC0-02+AC0-15,Terminated for Cause,Contract,Temporary,Production       ,1951+AC0-03+AC0-14,Lineman,Male,PhD,74,5,49500,Yes
3156,Pierce,Charles,2019+AC0-07+AC0-18,2020+AC0-02+AC0-19,Voluntarily Terminated,Contract,Part+AC0-Time,Production       ,1962+AC0-07+AC0-16,Lineman,Female,Bachelor's,63,6,34800,Yes
3157,Deegan,Pham,2019+AC0-03+AC0-10,2021+AC0-11+AC0-16,Active,Contract,Full+AC0-Time,Production       ,1984+AC0-03+AC0-16,Engineer,Female,Master's,41,6,55500,Yes
3158,Seth,Oneill,2023+AC0-05+AC0-30,2023+AC0-07+AC0-21,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1976+AC0-01+AC0-21,Director,Female,PhD,49,2,41400,Yes
3159,Mollie,Woodward,2018+AC0-08+AC0-23,2019+AC0-06+AC0-19,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1978+AC0-05+AC0-29,Groundman,Female,Master's,47,6,43500,Yes
3160,Baylee,Warner,2019+AC0-03+AC0-06,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1951+AC0-04+AC0-18,Splicer,Female,PhD,74,6,52200,No
3161,Celeste,Allison,2023+AC0-08+AC0-01,2023+AC0-08+AC0-02,Voluntarily Terminated,Full+AC0-Time,Full+AC0-Time,Production       ,1983+AC0-04+AC0-17,Laborer,Female,High School,42,2,27000,Yes
3162,Camryn,Clark,2020+AC0-02+AC0-24,2020+AC0-12+AC0-24,Active,Part+AC0-Time,Temporary,Production       ,1997+AC0-08+AC0-27,Manager,Male,Master's,27,5,56250,Yes
3163,Geovanni,Crawford,2019+AC0-09+AC0-26,,Active,Contract,Full+AC0-Time,Production       ,1979+AC0-03+AC0-13,Laborer,Male,Master's,46,5,47250,No
3164,Danielle,Blanchard,2022+AC0-12+AC0-07,2023+AC0-06+AC0-08,Voluntarily Terminated,Full+AC0-Time,Temporary,Production       ,1997+AC0-03+AC0-18,Foreman,Female,PhD,28,2,41400,Yes
3165,Kasey,Pineda,2019+AC0-03+AC0-08,2021+AC0-02+AC0-08,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1994+AC0-12+AC0-24,Laborer,Female,Master's,30,6,49500,Yes
3166,Kenzie,Friedman,2019+AC0-08+AC0-06,2022+AC0-07+AC0-27,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1993+AC0-11+AC0-02,Laborer,Female,Master's,31,5,47250,Yes
3167,Destinee,Mejia,2019+AC0-06+AC0-19,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1943+AC0-09+AC0-19,Lineman,Male,Master's,81,6,43500,No
3168,Deshawn,Henry,2022+AC0-02+AC0-08,2023+AC0-07+AC0-18,Leave of Absence,Part+AC0-Time,Full+AC0-Time,Production       ,1990+AC0-05+AC0-24,Assistant,Male,High School,35,3,27500,Yes
3169,Cristian,Ritter,2019+AC0-06+AC0-08,2021+AC0-01+AC0-29,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1951+AC0-04+AC0-03,Lineman,Female,Master's,74,6,43500,Yes
3170,Demarcus,Huffman,2022+AC0-01+AC0-28,2023+AC0-06+AC0-23,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1992+AC0-01+AC0-23,Technician,Male,High School,33,3,24500,Yes
3171,Regina,Lopez,2020+AC0-08+AC0-26,2022+AC0-08+AC0-11,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1995+AC0-02+AC0-25,Engineer,Female,Master's,30,4,51000,Yes
3172,Justice,Clark,2019+AC0-04+AC0-22,,Active,Contract,Part+AC0-Time,Production       ,1983+AC0-07+AC0-09,Mechanic,Female,PhD,42,6,52200,No
3173,Tucker,Sweeney,2022+AC0-12+AC0-21,2023+AC0-05+AC0-30,Active,Contract,Part+AC0-Time,Production       ,1957+AC0-03+AC0-14,Engineer,Female,High School,68,2,31000,Yes
3174,Roy,Pratt,2022+AC0-10+AC0-12,2023+AC0-07+AC0-03,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1961+AC0-06+AC0-13,Foreman,Female,Bachelor's,64,2,27600,Yes
3175,Raphael,Whitney,2023+AC0-07+AC0-23,2023+AC0-08+AC0-01,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1947+AC0-07+AC0-11,Engineer,Female,Bachelor's,78,2,37200,Yes
3176,Cade,Palmer,2018+AC0-12+AC0-13,2020+AC0-06+AC0-23,Active,Full+AC0-Time,Full+AC0-Time,Production       ,2000+AC0-02+AC0-24,Coordinator,Female,Master's,25,6,43500,Yes
3177,Abel,Potts,2019+AC0-09+AC0-30,2021+AC0-06+AC0-23,Terminated for Cause,Full+AC0-Time,Full+AC0-Time,Production       ,2000+AC0-03+AC0-13,Coordinator,Female,High School,25,5,27500,Yes
3178,Wayne,Leon,2020+AC0-01+AC0-24,2023+AC0-06+AC0-09,Voluntarily Terminated,Part+AC0-Time,Part+AC0-Time,Production       ,1990+AC0-04+AC0-30,Administrator,Female,Bachelor's,35,5,33000,Yes
3179,Amya,Armstrong,2020+AC0-12+AC0-23,2021+AC0-03+AC0-17,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1941+AC0-12+AC0-22,Lineman,Male,PhD,83,4,46800,Yes
3180,Johnny,Whitehead,2019+AC0-06+AC0-07,2020+AC0-01+AC0-11,Voluntarily Terminated,Full+AC0-Time,Temporary,Production       ,1997+AC0-10+AC0-27,Technician,Female,Master's,27,6,43500,Yes
3181,Antwan,Clayton,2019+AC0-12+AC0-25,2021+AC0-11+AC0-14,Active,Contract,Temporary,Production       ,1959+AC0-07+AC0-17,Foreman,Female,PhD,66,5,49500,Yes
3182,Dexter,Preston,2023+AC0-01+AC0-26,,Active,Contract,Temporary,Production       ,1971+AC0-11+AC0-21,Technician,Female,Master's,53,2,34500,No
3183,Uriah,Guerrero,2022+AC0-11+AC0-03,2023+AC0-08+AC0-03,Voluntarily Terminated,Full+AC0-Time,Temporary,Production       ,1953+AC0-02+AC0-15,Technician,Male,Bachelor's,72,2,27600,Yes
3184,Dakota,Oliver,2022+AC0-05+AC0-13,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1972+AC0-05+AC0-21,Tower Hand,Female,High School,53,3,24500,No
3185,Selena,Yoder,2020+AC0-09+AC0-23,2023+AC0-03+AC0-15,Voluntarily Terminated,Contract,Temporary,Production       ,1999+AC0-11+AC0-10,Assistant,Female,Master's,25,4,43500,Yes
3186,Kaila,Flowers,2021+AC0-08+AC0-29,2022+AC0-11+AC0-08,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1967+AC0-05+AC0-03,Supervisor,Female,PhD,58,3,44100,Yes
3187,Dashawn,Ramirez,2022+AC0-12+AC0-13,2023+AC0-01+AC0-11,Active,Contract,Full+AC0-Time,Production       ,1962+AC0-04+AC0-08,Project Manager,Female,PhD,63,2,59400,Yes
3188,Meghan,Ray,2022+AC0-11+AC0-06,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1978+AC0-11+AC0-04,Laborer,Male,PhD,46,2,48600,No
3189,Jasiah,Palmer,2023+AC0-08+AC0-04,,Active,Full+AC0-Time,Temporary,Production       ,1964+AC0-07+AC0-21,Project Manager,Female,Bachelor's,61,2,39600,No
3190,Jaiden,Hawkins,2020+AC0-11+AC0-15,,Active,Contract,Part+AC0-Time,Production       ,1998+AC0-02+AC0-10,Administration,Male,Bachelor's,27,4,31200,No
3191,Monserrat,Miranda,2022+AC0-07+AC0-06,2022+AC0-08+AC0-12,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1945+AC0-01+AC0-28,Technician,Male,PhD,80,3,44100,Yes
3192,Johnathon,Lynch,2019+AC0-04+AC0-21,2022+AC0-01+AC0-12,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1997+AC0-01+AC0-12,Laborer,Female,Master's,28,6,49500,Yes
3193,Dayanara,Murray,2021+AC0-08+AC0-28,,Active,Full+AC0-Time,Temporary,Production       ,1946+AC0-01+AC0-24,Laborer,Female,High School,79,3,28500,No
3194,Alessandro,Sawyer,2021+AC0-03+AC0-25,,Active,Contract,Full+AC0-Time,Production       ,1995+AC0-08+AC0-11,Groundman,Female,Bachelor's,29,4,31200,No
3195,Kaylen,Hogan,2020+AC0-07+AC0-16,2020+AC0-10+AC0-15,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1981+AC0-01+AC0-31,Technician,Female,Bachelor's,44,5,33000,Yes
3196,Karley,Michael,2018+AC0-11+AC0-28,2021+AC0-08+AC0-14,Active,Full+AC0-Time,Temporary,Production       ,1974+AC0-11+AC0-12,Project Manager,Female,High School,50,6,39000,Yes
3197,Erik,Parks,2019+AC0-06+AC0-27,,Active,Contract,Full+AC0-Time,Production       ,1977+AC0-03+AC0-31,Lineman,Female,PhD,48,6,52200,No
3198,Violet,Bennett,2023+AC0-01+AC0-04,,Active,Contract,Temporary,Production       ,1979+AC0-09+AC0-24,Laborer,Female,High School,45,2,27000,No
3199,Hannah,Jacobi,2018+AC0-11+AC0-22,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1978+AC0-01+AC0-17,Engineer,Female,Bachelor's,47,6,44400,No
3200,Peter,Robertson,2021+AC0-01+AC0-08,,Active,Part+AC0-Time,Temporary,Production       ,1975+AC0-07+AC0-26,Engineer,Male,Master's,50,4,51000,No
3201,Josephine,Bugali,2022+AC0-11+AC0-18,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1984+AC0-07+AC0-16,Technician,Female,PhD,41,2,41400,No
3202,Dallas,Leach,2020+AC0-06+AC0-21,2023+AC0-06+AC0-23,Voluntarily Terminated,Contract,Full+AC0-Time,Production       ,1999+AC0-03+AC0-28,Engineer,Female,PhD,26,5,63900,Yes
3203,Marianne,Eaton,2021+AC0-01+AC0-19,2022+AC0-09+AC0-11,Voluntarily Terminated,Contract,Part+AC0-Time,Production       ,1961+AC0-09+AC0-10,Administrator,Female,Master's,63,4,39000,Yes
3204,Bruno,Rossetti,2023+AC0-06+AC0-04,,Active,Contract,Full+AC0-Time,Production       ,1959+AC0-11+AC0-12,Administration,Male,Master's,65,2,34500,No
3205,Roxana,Goyal,2020+AC0-08+AC0-13,2021+AC0-09+AC0-17,Leave of Absence,Contract,Part+AC0-Time,Production       ,1988+AC0-02+AC0-02,Lineman,Female,Master's,37,4,39000,Yes
3206,Thomas,Barbara,2019+AC0-09+AC0-06,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1961+AC0-03+AC0-16,Groundman,Male,Bachelor's,64,5,33000,No
3207,Lynn,O'hare,2022+AC0-03+AC0-27,,Active,Full+AC0-Time,Temporary,Production       ,1981+AC0-08+AC0-28,Supervisor,Female,Master's,43,3,36750,No
3208,Abdellah,Veera,2020+AC0-12+AC0-25,2023+AC0-03+AC0-08,Voluntarily Terminated,Contract,Temporary,Production       ,1973+AC0-09+AC0-04,Operator,Male,PhD,51,4,46800,Yes
3209,Daniel,Davis,2021+AC0-04+AC0-24,,Active,Contract,Full+AC0-Time,Production       ,1983+AC0-03+AC0-17,Technician,Male,PhD,42,4,46800,No
3210,Barbara M,Stanford,2020+AC0-05+AC0-12,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1993+AC0-06+AC0-13,Lineman,Female,High School,32,5,27500,No
